customer_id,recency_days,frequency,monetary,avg_basket_value,n_categories,tenure_days,purchase_gap_std,R_score,F_score,M_score,RFM_score,cluster,dbscan_label,segment_name
C01422,7,239,62883.89,263.11251046025103,6,673,4.963022648950556,4,5,5,14,4,0,Champions
C01423,1,22,2944.6099999999997,133.8459090909091,6,632,31.86799587356777,5,3,3,11,0,0,Loyal Customers
C01424,727,5,646.88,129.376,4,754,11.691342951089922,1,1,1,3,5,0,At Risk
C01425,785,6,891.97,148.66166666666666,4,863,13.215142829345432,1,2,1,4,5,0,At Risk
C01426,15,3,669.79,223.26333333333332,3,42,3.5,4,1,1,6,1,0,Needs Attention
C01427,796,2,272.81,136.405,2,829,0.0,1,1,1,3,5,0,At Risk
C01428,4,9,2739.35,304.3722222222222,5,95,17.03626646304876,5,2,2,9,0,0,Loyal Customers
C01429,2,299,63962.44,213.92120401337795,6,889,4.953080381947468,5,5,5,15,4,0,Champions
C01430,42,11,970.7,88.24545454545455,5,200,16.72004784682149,2,2,2,6,0,0,Loyal Customers
C01431,54,59,13210.09,223.89983050847457,6,604,16.651852314185955,2,5,5,12,4,0,Champions
C01432,10,141,19693.87,139.67283687943262,6,430,4.714718594844387,4,5,5,14,4,0,Champions
C01433,19,26,6902.0599999999995,265.46384615384613,5,627,29.73983187578571,3,3,4,10,0,0,Loyal Customers
C01434,408,6,290.34000000000003,48.39000000000001,2,458,17.538529014715003,1,2,1,4,3,0,Hibernating / Lost
C01435,14,57,13671.78,239.8557894736842,6,489,15.351815936592663,4,4,5,13,4,0,Champions
C01436,58,11,2591.33,235.57545454545453,5,422,55.45123984186467,2,2,2,6,2,0,Potential Loyalists
C01437,3,46,10167.51,221.03282608695653,6,543,16.956152603438998,5,4,4,13,4,0,Champions
C01438,2,162,30864.87,190.52388888888888,6,418,4.832034673237424,5,5,5,15,4,0,Champions
C01439,1,38,6525.86,171.73315789473682,6,147,8.077148098337902,5,4,4,13,4,0,Champions
C01440,414,8,658.62,82.3275,4,509,9.084636054619796,1,2,1,4,5,0,At Risk
C01441,26,47,15921.67,338.7589361702128,6,566,16.999277200246276,3,4,5,12,4,0,Champions
C01442,21,60,11409.68,190.16133333333335,6,776,26.262546419592535,3,5,4,12,4,0,Champions
C01443,11,45,6739.57,149.76822222222222,6,577,27.134840828294156,4,4,4,12,0,0,Loyal Customers
C01444,9,66,14905.56,225.84181818181818,6,785,20.873153108959343,4,5,5,14,4,0,Champions
C01445,32,194,43196.99,222.66489690721647,6,736,5.722440804456053,3,5,5,13,4,0,Champions
C01446,40,1,329.56,329.56,1,40,0.0,2,1,1,4,1,0,Needs Attention
C01447,777,4,187.82,46.955,3,816,9.273618495495704,1,1,1,3,5,0,At Risk
C01448,21,14,3370.3999999999996,240.7428571428571,6,467,24.65573615700385,3,3,3,9,0,0,Loyal Customers
C01449,7,16,1961.13,122.570625,6,150,13.985071405689075,4,3,2,9,0,0,Loyal Customers
C01450,42,1,12.7,12.7,1,42,0.0,2,1,1,4,3,0,Hibernating / Lost
C01451,5,265,53303.3,201.1445283018868,6,766,5.26759671801617,5,5,5,15,4,0,Champions
C01452,11,70,12375.08,176.78685714285714,6,752,15.431618373348527,4,5,5,14,4,0,Champions
C01453,510,5,437.32,87.464,3,565,22.675702855699974,1,1,1,3,5,0,At Risk
C01454,294,7,4459.77,637.11,5,402,24.52209887699936,1,2,3,6,1,0,Needs Attention
C01455,22,4,2280.32,570.08,3,36,3.2998316455372216,3,1,2,6,1,0,Needs Attention
C01456,662,3,353.35,117.78333333333335,2,712,25.0,1,1,1,3,5,0,At Risk
C01457,33,25,5577.07,223.0828,6,750,40.52192050812334,2,3,3,8,2,0,Potential Loyalists
C01458,647,2,136.47,68.235,2,647,0.0,1,1,1,3,5,0,At Risk
C01459,55,2,59.959999999999994,29.979999999999997,1,109,0.0,2,1,1,4,3,0,Hibernating / Lost
C01460,37,233,43028.4,184.67124463519315,6,863,6.066852835644672,2,5,5,12,4,0,Champions
C01461,17,161,41823.05,259.77049689441,6,552,5.754397095917174,3,5,5,13,4,0,Champions
C01462,16,246,54014.4,219.57073170731707,6,785,5.16079476265598,3,5,5,13,4,0,Champions
C01463,9,219,44274.52,202.16675799086755,6,759,5.916748413777342,4,5,5,14,4,0,Champions
C01464,37,9,2682.56,298.0622222222222,5,73,6.782329983125268,2,2,2,6,0,0,Loyal Customers
C01465,793,13,2072.15,159.39615384615385,5,888,13.08598699202913,1,2,2,5,5,0,At Risk
C01466,4,45,9939.56,220.8791111111111,6,591,20.454987368963657,5,4,4,13,4,0,Champions
C01467,44,2,1634.6100000000001,817.3050000000001,1,73,0.0,2,1,2,5,1,0,Needs Attention
C01468,26,27,3626.63,134.31962962962965,6,342,13.349423230676146,3,3,3,9,0,0,Loyal Customers
C01469,754,7,660.3,94.32857142857142,5,836,28.34705550062573,1,2,1,4,5,0,At Risk
C01470,22,34,8516.22,250.4770588235294,6,482,18.36818625502685,3,4,4,11,0,0,Loyal Customers
C01471,8,7,236.26,33.75142857142857,3,26,3.605551275463989,4,2,1,7,3,0,Hibernating / Lost
C01472,16,45,8554.41,190.09799999999998,6,539,14.092576880772937,3,4,4,11,4,0,Champions
C01473,6,51,11547.74,226.4262745098039,6,422,12.2007212901533,5,4,4,13,4,0,Champions
C01474,22,40,11929.75,298.24375,6,411,19.6122504618626,3,4,4,11,4,0,Champions
C01475,13,22,5014.58,227.93545454545455,6,304,22.974697706256716,4,3,3,10,0,0,Loyal Customers
C01476,605,12,4341.14,361.7616666666667,6,725,14.96331602440719,1,2,3,6,5,0,At Risk
C01477,52,5,321.76,64.352,4,144,22.880122377295102,2,1,1,4,3,0,Hibernating / Lost
C01478,7,2,1369.6299999999999,684.8149999999999,2,7,0.0,4,1,2,7,1,0,Needs Attention
C01479,20,60,9707.82,161.797,6,765,17.947095799320607,3,5,4,12,4,0,Champions
C01480,57,5,2061.9,412.38,4,163,17.471405209656147,2,1,2,5,1,0,Needs Attention
C01481,25,10,1987.77,198.777,4,165,30.616303249924833,3,2,2,7,2,0,Potential Loyalists
C01482,23,7,715.51,102.21571428571428,4,215,40.30301891091204,3,2,1,6,2,0,Potential Loyalists
C01483,221,13,2371.69,182.43769230769232,5,561,23.921166824012204,1,2,2,5,0,0,Loyal Customers
C01484,22,18,4245.92,235.88444444444445,6,479,27.30843944739251,3,3,3,9,0,0,Loyal Customers
C01485,1,31,5131.51,165.5325806451613,6,140,7.0402809287382535,5,4,3,12,0,0,Loyal Customers
C01486,8,28,4808.34,171.72642857142858,6,763,45.20036175001215,4,3,3,10,2,0,Potential Loyalists
C01487,5,39,5560.89,142.58692307692309,6,148,5.841927451063588,5,4,3,12,0,0,Loyal Customers
C01488,15,2,1425.96,712.98,1,63,0.0,4,1,2,7,1,0,Needs Attention
C01489,47,20,3531.56,176.578,6,286,15.86560592992104,2,3,3,8,0,0,Loyal Customers
C01490,548,5,882.48,176.496,5,589,10.96300597464035,1,1,1,3,5,0,At Risk
C01491,4,45,11904.82,264.5515555555555,6,391,14.55956346975252,5,4,4,13,4,0,Champions
C01492,11,59,9201.03,155.94966101694916,6,852,16.889345754054535,4,5,4,13,4,0,Champions
C01493,5,16,1835.9699999999998,114.74812499999999,6,62,4.679031238764423,5,3,2,10,0,0,Loyal Customers
C01494,14,30,5688.32,189.61066666666665,6,583,23.798600064743663,4,4,3,11,0,0,Loyal Customers
C01495,45,41,8722.92,212.7541463414634,6,847,21.074807235180113,2,4,4,10,0,0,Loyal Customers
C01496,161,4,909.25,227.3125,3,182,2.943920288775949,1,1,1,3,1,0,Needs Attention
C01497,10,15,2309.14,153.94266666666667,6,309,23.463062590430283,4,3,2,9,0,0,Loyal Customers
C01498,1,106,18855.14,177.87867924528302,6,318,4.900886124697883,5,5,5,15,4,0,Champions
C01499,12,33,2909.82,88.17636363636365,6,839,43.826439918586814,4,4,3,11,2,0,Potential Loyalists
C01500,39,16,4100.83,256.301875,5,225,15.936540820809682,2,3,3,8,0,0,Loyal Customers
C01501,18,26,2901.44,111.59384615384616,6,324,16.390924318048693,3,3,3,9,0,0,Loyal Customers
C01502,22,22,7340.92,333.6781818181818,6,178,10.697447085620936,3,3,4,10,0,0,Loyal Customers
C01503,12,8,2276.32,284.54,3,154,21.664416418992463,4,2,2,8,1,0,Needs Attention
C01504,691,3,140.23000000000002,46.74333333333334,2,696,1.5,1,1,1,3,3,0,Hibernating / Lost
C01505,27,18,2614.52,145.2511111111111,6,708,42.700696492784026,3,3,2,8,2,0,Potential Loyalists
C01506,52,4,447.01,111.7525,3,68,6.847546194724712,2,1,1,4,3,0,Hibernating / Lost
C01507,8,12,1558.8,129.9,5,419,42.88732113398535,4,2,2,8,2,0,Potential Loyalists
C01508,4,157,23089.38,147.06611464968154,6,506,5.230942053454704,5,5,5,15,4,0,Champions
C01509,4,39,5804.5199999999995,148.83384615384614,6,624,22.313679145499744,5,4,4,13,0,0,Loyal Customers
C01510,1,103,19057.25,185.02184466019418,6,320,4.8012897953130755,5,5,5,15,4,0,Champions
C01511,34,19,3938.48,207.28842105263158,6,222,18.457826470760075,2,3,3,8,0,0,Loyal Customers
C01512,23,28,6505.01,232.3217857142857,6,896,35.59026084010437,3,3,4,10,2,0,Potential Loyalists
C01513,4,146,25277.11,173.1308904109589,6,399,4.594573648931726,5,5,5,15,4,0,Champions
C01514,1,4,332.21,83.0525,4,6,2.357022603955158,5,1,1,7,3,0,Hibernating / Lost
C01515,574,3,560.47,186.82333333333335,3,647,24.5,1,1,1,3,5,0,At Risk
C01516,10,233,54564.79,234.18364806866953,6,643,5.166158214340757,4,5,5,14,4,0,Champions
C01517,28,3,246.01999999999998,82.00666666666666,3,110,25.0,3,1,1,5,3,0,Hibernating / Lost
C01518,10,77,10637.24,138.14597402597403,6,831,14.951693916393857,4,5,4,13,4,0,Champions
C01519,14,50,9425.66,188.51319999999998,6,543,14.625919949209454,4,4,4,12,4,0,Champions
C01520,27,60,11987.98,199.79966666666667,6,488,10.852594122864518,3,5,4,12,4,0,Champions
C01521,77,11,2886.04,262.36727272727273,5,182,11.20937107959229,2,2,3,7,0,0,Loyal Customers
C01522,755,4,556.53,139.1325,4,776,4.08248290463863,1,1,1,3,5,0,At Risk
C01523,5,32,6368.12,199.00375,6,504,18.67956419797932,5,4,4,13,0,0,Loyal Customers
C01524,737,4,727.44,181.86,3,757,9.428090415820632,1,1,1,3,5,0,At Risk
C01525,5,10,1849.08,184.908,6,190,24.18498667038941,5,2,2,9,0,0,Loyal Customers
C01526,96,8,1961.16,245.145,5,331,37.27065924848025,2,2,2,6,2,0,Potential Loyalists
C01527,407,2,108.78,54.39,2,444,0.0,1,1,1,3,3,0,Hibernating / Lost
C01528,483,6,294.57,49.095,4,544,21.479292353334174,1,2,1,4,3,0,Hibernating / Lost
C01529,16,72,15570.69,216.25958333333335,6,760,14.724569057927578,3,5,5,13,4,0,Champions
C01530,12,7,1441.26,205.8942857142857,5,35,5.489889697333535,4,2,2,8,0,0,Loyal Customers
C01531,8,9,565.72,62.857777777777784,6,316,40.45985664828782,4,2,1,7,2,0,Potential Loyalists
C01532,23,51,13071.49,256.3037254901961,6,612,15.017709545732998,3,4,5,12,4,0,Champions
C01533,5,170,33057.4,194.45529411764707,6,528,4.839730301486619,5,5,5,15,4,0,Champions
C01534,165,6,5821.400000000001,970.2333333333335,3,246,29.43059632423373,1,2,4,7,1,0,Needs Attention
C01535,1,68,17165.44,252.43294117647056,6,251,6.112336655455022,5,5,5,15,4,0,Champions
C01536,2,60,17190.41,286.5068333333333,6,475,14.068225437613526,5,5,5,15,4,0,Champions
C01537,5,227,41372.32,182.25691629955946,6,628,4.977655845667774,5,5,5,15,4,0,Champions
C01538,27,38,9347.1,245.9763157894737,6,306,12.813832463807174,3,4,4,11,4,0,Champions
C01539,12,8,1491.33,186.41625,5,200,27.199939975924163,4,2,2,8,0,0,Loyal Customers
C01540,15,15,6976.62,465.108,6,357,33.565957000922154,4,3,4,11,2,0,Potential Loyalists
C01541,7,21,8982.36,427.7314285714286,4,829,55.320791751384036,4,3,4,11,2,0,Potential Loyalists
C01542,2,136,21635.48,159.0844117647059,6,475,5.608028734107814,5,5,5,15,4,0,Champions
C01543,73,15,2212.88,147.52533333333335,6,345,27.196938603228027,2,3,2,7,0,0,Loyal Customers
C01544,6,10,974.46,97.446,5,33,5.374838498865699,5,2,2,9,0,0,Loyal Customers
C01545,337,6,1413.49,235.58166666666668,4,423,16.166632302368974,1,2,2,5,5,0,At Risk
C01546,4,14,1448.73,103.48071428571428,5,590,41.832011184777066,5,3,2,10,2,0,Potential Loyalists
C01547,173,12,3462.89,288.57416666666666,6,380,28.859591699430734,1,2,3,6,0,0,Loyal Customers
C01548,7,18,1451.53,80.64055555555555,6,724,74.66098697297369,4,3,2,9,2,0,Potential Loyalists
C01549,815,3,462.71,154.23666666666665,2,815,0.0,1,1,1,3,5,0,At Risk
C01550,196,16,2736.69,171.043125,6,288,11.23605308321783,1,3,2,6,0,0,Loyal Customers
C01551,3,2,38.78,19.39,1,3,0.0,5,1,1,7,3,0,Hibernating / Lost
C01552,43,4,295.21,73.8025,4,127,26.870057685088806,2,1,1,4,3,0,Hibernating / Lost
C01553,4,164,33643.63,205.14408536585364,6,375,4.606328460297931,5,5,5,15,4,0,Champions
C01554,832,3,179.37,59.79,2,861,8.5,1,1,1,3,5,0,At Risk
C01555,11,1,59.58,59.58,1,11,0.0,4,1,1,6,3,0,Hibernating / Lost
C01556,16,48,12699.26,264.5679166666667,6,482,14.293027294593745,3,4,5,12,4,0,Champions
C01557,612,3,1117.9,372.6333333333334,3,640,8.0,1,1,2,4,5,0,At Risk
C01558,16,12,3551.39,295.94916666666666,6,92,9.491187735373227,3,2,3,8,0,0,Loyal Customers
C01559,4,96,21659.07,225.6153125,6,225,4.402014144895034,5,5,5,15,4,0,Champions
C01560,9,66,15136.54,229.34151515151515,6,226,4.902987858523454,4,5,5,14,4,0,Champions
C01561,14,212,37405.21,176.43966981132075,6,650,5.10967734671603,4,5,5,14,4,0,Champions
C01562,4,2,1933.75,966.875,2,4,0.0,5,1,2,8,1,0,Needs Attention
C01563,5,152,31606.899999999998,207.94013157894736,6,488,5.57432604253397,5,5,5,15,4,0,Champions
C01564,368,2,97.87,48.935,2,422,0.0,1,1,1,3,3,0,Hibernating / Lost
C01565,225,1,92.93,92.93,1,225,0.0,1,1,1,3,3,0,Hibernating / Lost
C01566,166,6,1048.07,174.6783333333333,5,307,18.529975715040752,1,2,2,5,0,0,Loyal Customers
C01567,193,12,2286.44,190.53666666666666,4,741,68.92132297286942,1,2,2,5,2,0,Potential Loyalists
C01568,17,44,10717.82,243.5868181818182,6,626,19.300476235307794,3,4,4,11,4,0,Champions
C01569,1,173,32240.52,186.361387283237,6,572,5.421432912951855,5,5,5,15,4,0,Champions
C01570,13,8,2749.5299999999997,343.69124999999997,5,42,8.982977098435708,4,2,2,8,0,0,Loyal Customers
C01571,9,91,19325.24,212.36527472527473,6,254,4.462255975967956,4,5,5,14,4,0,Champions
C01572,1,163,37837.42,232.13141104294476,6,568,5.726535591135639,5,5,5,15,4,0,Champions
C01573,7,34,9594.27,282.1844117647059,6,232,11.858904199605755,4,4,4,12,4,0,Champions
C01574,11,79,16153.71,204.47734177215187,6,236,4.474946695659523,4,5,5,14,4,0,Champions
C01575,18,30,3351.4700000000003,111.71566666666668,6,544,34.79766553597906,3,4,3,10,2,0,Potential Loyalists
C01576,438,13,3279.1500000000005,252.24230769230775,5,533,9.367126323241058,1,2,3,6,5,0,At Risk
C01577,90,1,14.72,14.72,1,90,0.0,2,1,1,4,3,0,Hibernating / Lost
C01578,124,12,1739.1499999999999,144.92916666666665,5,394,35.8871048918781,1,2,2,5,2,0,Potential Loyalists
C01579,4,73,18405.37,252.12835616438355,5,763,18.10381904154173,5,5,5,15,4,0,Champions
C01580,70,8,2339.5499999999997,292.44374999999997,5,249,25.359456634879358,2,2,2,6,0,0,Loyal Customers
C01581,11,40,6290.17,157.25425,5,367,11.784778289918647,4,4,4,12,0,0,Loyal Customers
C01582,6,14,2775.44,198.24571428571429,5,442,51.641687669221696,5,3,3,11,2,0,Potential Loyalists
C01583,106,16,2308.74,144.29625,6,228,10.0589374300779,1,3,2,6,0,0,Loyal Customers
C01584,22,8,814.7099999999999,101.83874999999999,5,82,8.068583569395965,3,2,1,6,0,0,Loyal Customers
C01585,3,61,11804.119999999999,193.5101639344262,6,596,21.394774803416112,5,5,4,14,4,0,Champions
C01586,10,136,30936.87,227.47698529411764,6,522,6.184923480824062,4,5,5,14,4,0,Champions
C01587,29,79,18272.16,231.293164556962,6,730,11.945918292018375,3,5,5,13,4,0,Champions
C01588,10,26,4678.81,179.95423076923078,6,313,17.46612721813282,4,3,3,10,0,0,Loyal Customers
C01589,24,65,14943.779999999999,229.90430769230767,6,538,15.917726704448095,3,5,5,13,4,0,Champions
C01590,41,15,6877.14,458.476,4,587,52.931222220106406,2,3,4,9,2,0,Potential Loyalists
C01591,23,14,2987.8199999999997,213.41571428571427,5,270,32.3300289085978,3,3,3,9,2,0,Potential Loyalists
C01592,30,34,5595.34,164.56882352941176,5,527,16.363187423695713,3,4,3,10,0,0,Loyal Customers
C01593,66,13,2177.37,167.48999999999998,6,481,40.75630489738844,2,2,2,6,2,0,Potential Loyalists
C01594,3,48,11917.58,248.28291666666667,6,502,16.3115325231833,5,4,4,13,4,0,Champions
C01595,2,46,10946.880000000001,237.97565217391306,6,667,18.884313171270417,5,4,4,13,4,0,Champions
C01596,70,65,10326.44,158.8683076923077,6,787,16.34891021549678,2,5,4,11,4,0,Champions
C01597,2,60,11683.84,194.73066666666668,6,146,3.5714080518144873,5,5,4,14,4,0,Champions
C01598,40,25,3307.04,132.2816,6,812,31.019706997684914,2,3,3,8,0,0,Loyal Customers
C01599,505,11,2778.06,252.55090909090907,6,606,12.111564721372709,1,2,3,6,5,0,At Risk
C01600,8,21,5230.38,249.06571428571428,6,299,15.970206636108378,4,3,3,10,0,0,Loyal Customers
C01601,108,20,7526.13,376.3065,6,771,40.410908814904644,1,3,4,8,2,0,Potential Loyalists
C01602,4,30,9948.53,331.6176666666667,6,307,16.369833919273272,5,4,4,13,4,0,Champions
C01603,9,44,9655.56,219.44454545454545,6,239,11.35245843865575,4,4,4,12,4,0,Champions
C01604,2,83,16184.99,194.99987951807228,6,304,6.381906681947415,5,5,5,15,4,0,Champions
C01605,4,230,44498.2,193.4704347826087,6,625,4.567293144028364,5,5,5,15,4,0,Champions
C01606,35,276,57916.1,209.8409420289855,6,881,5.288545551433473,2,5,5,12,4,0,Champions
C01607,3,18,4314.57,239.69833333333332,6,98,7.522975189999138,5,3,3,11,0,0,Loyal Customers
C01608,51,18,2785.87,154.77055555555555,5,607,30.26114710683409,2,3,3,8,0,0,Loyal Customers
C01609,31,24,3563.83,148.49291666666667,6,171,13.01475097384322,3,3,3,9,0,0,Loyal Customers
C01610,10,14,3442.41,245.88642857142855,6,720,71.07800531976602,4,3,3,10,2,0,Potential Loyalists
C01611,36,27,4082.54,151.20518518518517,6,754,33.02455604205979,2,3,3,8,2,0,Potential Loyalists
C01612,89,10,5998.6900000000005,599.869,6,200,12.498888839501783,2,2,4,8,0,0,Loyal Customers
C01613,1,5,1419.6,283.91999999999996,4,53,16.355427233796124,5,1,2,8,1,0,Needs Attention
C01614,10,13,2618.2200000000003,201.40153846153848,5,123,11.607887643992576,4,2,2,8,0,0,Loyal Customers
C01615,25,18,2803.63,155.75722222222223,6,219,14.848485062474184,3,3,3,9,0,0,Loyal Customers
C01616,61,28,3176.82,113.45785714285715,6,678,26.680140628903214,2,3,3,8,0,0,Loyal Customers
C01617,18,3,479.08,159.69333333333333,2,65,12.5,3,1,1,5,1,0,Needs Attention
C01618,9,33,6811.65,206.41363636363636,6,296,13.34982297401355,4,4,4,12,0,0,Loyal Customers
C01619,3,66,13949.14,211.35060606060605,6,742,16.458403727410438,5,5,5,15,4,0,Champions
C01620,675,6,947.3000000000001,157.88333333333335,4,779,23.978323544401515,1,2,1,4,5,0,At Risk
C01621,34,3,308.23,102.74333333333334,2,113,6.5,2,1,1,4,3,0,Hibernating / Lost
C01622,3,54,11979.71,221.84648148148148,6,647,13.308241490250836,5,4,4,13,4,0,Champions
C01623,87,6,1682.03,280.3383333333333,4,199,24.90461804565571,2,2,2,6,1,0,Needs Attention
C01624,1,73,17801.55,243.85684931506847,6,775,16.97444975380482,5,5,5,15,4,0,Champions
C01625,8,208,37777.17,181.6210096153846,6,640,5.428683641714833,4,5,5,14,4,0,Champions
C01626,34,50,12396.98,247.93959999999998,6,644,16.70397878117763,2,4,5,11,4,0,Champions
C01627,9,57,12403.41,217.60368421052632,6,646,15.396616627409692,4,4,5,13,4,0,Champions
C01628,55,12,4247.56,353.96333333333337,6,290,33.75384887756635,2,2,3,7,2,0,Potential Loyalists
C01629,34,3,574.72,191.57333333333335,2,63,14.5,2,1,1,4,1,0,Needs Attention
C01630,4,14,3511.0099999999998,250.78642857142856,5,57,5.608531118017903,5,3,3,11,0,0,Loyal Customers
C01631,166,7,2810.84,401.54857142857145,5,225,13.221405203515832,1,2,3,6,1,0,Needs Attention
C01632,11,35,5693.84,162.68114285714287,6,716,35.79213586277545,4,4,3,11,2,0,Potential Loyalists
C01633,21,1,123.12,123.12,1,21,0.0,3,1,1,5,3,0,Hibernating / Lost
C01634,22,32,3170.42,99.075625,6,412,18.656096804285287,3,4,3,10,0,0,Loyal Customers
C01635,8,27,6236.92,230.99703703703705,6,267,18.28088696979353,4,3,4,11,0,0,Loyal Customers
C01636,168,3,906.3,302.09999999999997,2,191,0.5,1,1,1,3,1,0,Needs Attention
C01637,43,4,2911.9,727.975,3,43,0.0,2,1,3,6,1,0,Needs Attention
C01638,17,49,9755.57,199.09326530612245,6,370,10.483100653220665,3,4,4,11,4,0,Champions
C01639,260,4,233.09,58.2725,3,339,4.496912521077347,1,1,1,3,3,0,Hibernating / Lost
C01640,133,4,280.41,70.1025,3,226,15.556349186104045,1,1,1,3,3,0,Hibernating / Lost
C01641,670,2,563.44,281.72,2,671,0.0,1,1,1,3,5,0,At Risk
C01642,4,28,6247.23,223.11535714285714,6,624,34.378590970933885,5,3,4,12,2,0,Potential Loyalists
C01643,22,39,6475.99,166.05102564102563,6,334,15.3231127364357,3,4,4,11,0,0,Loyal Customers
C01644,30,78,16950.54,217.3146153846154,6,843,18.346232499396418,3,5,5,13,4,0,Champions
C01645,501,10,778.67,77.86699999999999,5,611,11.31152586011059,1,2,1,4,5,0,At Risk
C01646,230,2,242.18,121.09,2,245,0.0,1,1,1,3,3,0,Hibernating / Lost
C01647,2,16,3586.2999999999997,224.14374999999998,6,22,3.134042472944842,5,3,3,11,0,0,Loyal Customers
C01648,337,6,1163.62,193.93666666666664,4,406,13.991425945914163,1,2,2,5,5,0,At Risk
C01649,484,2,165.10000000000002,82.55000000000001,1,540,0.0,1,1,1,3,3,0,Hibernating / Lost
C01650,6,177,35983.16,203.29468926553673,6,497,4.975634719052236,5,5,5,15,4,0,Champions
C01651,1,74,11963.47,161.66851351351352,6,282,5.853628386248437,5,5,4,14,4,0,Champions
C01652,326,7,1105.28,157.89714285714285,5,396,18.281745601069453,1,2,2,5,5,0,At Risk
C01653,13,19,2634.75,138.67105263157896,5,875,43.70594783943268,4,3,2,9,2,0,Potential Loyalists
C01654,6,106,14845.87,140.05537735849057,6,410,8.39703003321322,5,5,5,15,4,0,Champions
C01655,25,41,7972.01,194.43926829268293,5,536,23.048305252230588,3,4,4,11,0,0,Loyal Customers
C01656,3,10,1450.04,145.004,5,270,44.18898807018177,5,2,2,9,2,0,Potential Loyalists
C01657,100,1,12.7,12.7,1,100,0.0,2,1,1,4,3,0,Hibernating / Lost
C01658,8,5,1270.17,254.03400000000002,3,29,7.46240577829965,4,1,2,7,1,0,Needs Attention
C01659,28,25,6649.72,265.9888,6,349,15.74487350430821,3,3,4,10,0,0,Loyal Customers
C01660,35,21,4250.91,202.4242857142857,6,572,30.46354378597474,2,3,3,8,0,0,Loyal Customers
C01661,24,76,21010.41,276.4527631578947,6,501,12.3057059935625,3,5,5,13,4,0,Champions
C01662,52,30,4887.4,162.91333333333333,6,728,35.53153378316988,2,4,3,9,2,0,Potential Loyalists
C01663,7,11,2297.22,208.8381818181818,5,48,6.34744042902334,4,2,2,8,0,0,Loyal Customers
C01664,48,7,4339.24,619.8914285714285,5,134,17.56574950167386,2,2,3,7,1,0,Needs Attention
C01665,10,7,338.65999999999997,48.379999999999995,4,130,26.25515822335362,4,2,1,7,3,0,Hibernating / Lost
C01666,135,22,8827.61,401.25500000000005,6,605,27.982096641000723,1,3,4,8,0,0,Loyal Customers
C01667,5,170,33885.76,199.328,6,601,5.9872300880546145,5,5,5,15,4,0,Champions
C01668,27,9,1118.21,124.24555555555555,5,130,12.907725399930074,3,2,2,7,0,0,Loyal Customers
C01669,21,23,7316.469999999999,318.1073913043478,6,398,17.412888263753096,3,3,4,10,0,0,Loyal Customers
C01670,36,11,1499.1399999999999,136.28545454545454,5,228,21.590738755308955,2,2,2,6,0,0,Loyal Customers
C01671,15,28,4224.12,150.86142857142858,6,455,17.464916822473338,4,3,3,10,0,0,Loyal Customers
C01672,4,156,27069.57,173.5228846153846,6,501,5.475690292843685,5,5,5,15,4,0,Champions
C01673,88,24,7283.2300000000005,303.46791666666667,5,321,14.564114169769972,2,3,4,9,0,0,Loyal Customers
C01674,2,17,6131.6,360.6823529411765,6,146,12.232129822725067,5,3,4,12,0,0,Loyal Customers
C01675,14,64,11735.1,183.3609375,6,592,13.548899893887809,4,5,4,13,4,0,Champions
C01676,91,5,1481.28,296.256,2,159,19.144189719076646,2,1,2,5,1,0,Needs Attention
C01677,4,25,3123.62,124.9448,6,679,38.53495437045869,5,3,3,11,2,0,Potential Loyalists
C01678,19,48,6195.18,129.06625,6,537,16.206761606643035,3,4,4,11,0,0,Loyal Customers
C01679,56,2,158.5,79.25,2,77,0.0,2,1,1,4,3,0,Hibernating / Lost
C01680,12,27,4818.5599999999995,178.46518518518516,6,37,1.9311369554820295,4,3,3,10,0,0,Loyal Customers
C01681,2,7,2115.67,302.23857142857145,5,57,15.81577974330981,5,2,2,9,0,0,Loyal Customers
C01682,596,2,2408.77,1204.385,2,616,0.0,1,1,2,4,1,0,Needs Attention
C01683,16,8,2770.0299999999997,346.25374999999997,4,122,33.09047584784381,3,2,3,8,2,0,Potential Loyalists
C01684,35,3,2290.8100000000004,763.6033333333335,2,48,6.5,2,1,2,5,1,0,Needs Attention
C01685,16,1,610.8,610.8,1,16,0.0,3,1,1,5,1,0,Needs Attention
C01686,879,2,356.31,178.155,2,880,0.0,1,1,1,3,5,0,At Risk
C01687,3,22,2542.75,115.57954545454545,4,227,13.929527846691219,5,3,2,10,0,0,Loyal Customers
C01688,1,3,816.5899999999999,272.19666666666666,3,2,0.5,5,1,1,7,1,0,Needs Attention
C01689,23,4,1317.4099999999999,329.35249999999996,2,203,61.25357132445422,3,1,2,6,2,0,Potential Loyalists
C01690,12,72,20787.79,288.7193055555556,6,690,13.832792974518835,4,5,5,14,4,0,Champions
C01691,30,18,3993.2000000000003,221.84444444444446,6,214,22.305987837923823,3,3,3,9,0,0,Loyal Customers
C01692,21,207,36566.95,176.65193236714975,6,806,6.127138622021524,3,5,5,13,4,0,Champions
C01693,18,10,1340.62,134.06199999999998,4,461,33.80919591464816,3,2,2,7,2,0,Potential Loyalists
C01694,33,29,3009.84,103.78758620689656,6,337,14.431400005628316,2,4,3,9,0,0,Loyal Customers
C01695,15,41,6312.66,153.96731707317073,6,481,15.14356298894022,4,4,4,12,0,0,Loyal Customers
C01696,9,73,13051.87,178.7927397260274,6,271,5.3445339562843595,4,5,5,14,4,0,Champions
